State,County,Operator,Site Name,USGS_State,USGS_County,USGS_Site_Name,Latitude,Longitude,TRI_State,TRI_County,TRI_Parent Company,TRI_Site_Name,TRI_Latitude,TRI_Longitude,TRI_Chemical,TRI Fugitive Emissions (Pounds),TRI Stack Emissions (Pounds),USGS-TRI Distance (km),NEI_State,NEI_County,NEI_Site_Name,NEI_Latitude,NEI_Longitude,NEI_Pollutant,NEI Emissions (tons),NEI_Pollutant_Type,USGS-NEI Distance (km),Primary Production Descriptor,Secondary Production Descriptor,Primary 2022 Production (kt),Secondary 2022 Production (kt),Primary 2021 Production (kt),Secondary 2021 Production (kt),Primary 2020 Production (kt),Secondary 2020 Production (kt),Primary 2019 Production (kt),Secondary 2019 Production (kt),Reported units,Source,Status,Category
ARIZONA,Pima,Freeport-McMoRan Sierrita Ops.,Freeport-McMoRan Sierrita Ops. ,Arizona,Pima,Sierrita,31.87152,-111.14879,AZ,PIMA,FREEPORT-MCMORAN INC,FREEPORT-MCMORAN SIERRITA INC,31.876444,-111.100472,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",3800,,,,,,,,,,,,Copper production,Molybdenum production,,,85.72895793,9.52543977,80.73944186,7.71107029,72.5747792,7.25747792,kt,Freeport-McMoran Annual Report 2022,Active,Copper
ARIZONA,Pima,Freeport-McMoRan Sierrita Ops.,Freeport-McMoRan Sierrita Ops. ,Arizona,Pima,Sierrita,31.87152,-111.14879,AZ,PIMA,FREEPORT-MCMORAN INC,FREEPORT-MCMORAN SIERRITA INC,31.876444,-111.100472,Chromium,5,,,,,,,,,,,,Copper production,Molybdenum production,,,85.72895793,9.52543977,80.73944186,7.71107029,72.5747792,7.25747792,kt,Freeport-McMoran Annual Report 2022,Active,Copper
ARIZONA,Pima,Freeport-McMoRan Sierrita Ops.,Freeport-McMoRan Sierrita Ops. ,Arizona,Pima,Sierrita,31.87152,-111.14879,AZ,PIMA,FREEPORT-MCMORAN INC,FREEPORT-MCMORAN SIERRITA INC,31.876444,-111.100472,Nitrate compounds (water dissociable; reportable only when in aqueous solution),,,,,,,,,,,,,Copper production,Molybdenum production,,,85.72895793,9.52543977,80.73944186,7.71107029,72.5747792,7.25747792,kt,Freeport-McMoran Annual Report 2022,Active,Copper
ARIZONA,Pima,Freeport-McMoRan Sierrita Ops.,Freeport-McMoRan Sierrita Ops. ,Arizona,Pima,Sierrita,31.87152,-111.14879,AZ,PIMA,FREEPORT-MCMORAN INC,FREEPORT-MCMORAN SIERRITA INC,31.876444,-111.100472,Arsenic,,,,,,,,,,,,,Copper production,Molybdenum production,,,85.72895793,9.52543977,80.73944186,7.71107029,72.5747792,7.25747792,kt,Freeport-McMoran Annual Report 2022,Active,Copper
ARIZONA,Pima,Freeport-McMoRan Sierrita Ops.,Freeport-McMoRan Sierrita Ops. ,Arizona,Pima,Sierrita,31.87152,-111.14879,AZ,PIMA,FREEPORT-MCMORAN INC,FREEPORT-MCMORAN SIERRITA INC,31.876444,-111.100472,Sodium nitrite,,,,,,,,,,,,,Copper production,Molybdenum production,,,85.72895793,9.52543977,80.73944186,7.71107029,72.5747792,7.25747792,kt,Freeport-McMoran Annual Report 2022,Active,Copper
ARIZONA,Pima,Freeport-McMoRan Sierrita Ops.,Freeport-McMoRan Sierrita Ops. ,Arizona,Pima,Sierrita,31.87152,-111.14879,AZ,PIMA,FREEPORT-MCMORAN INC,FREEPORT-MCMORAN SIERRITA INC,31.876444,-111.100472,Cobalt,,,,,,,,,,,,,Copper production,Molybdenum production,,,85.72895793,9.52543977,80.73944186,7.71107029,72.5747792,7.25747792,kt,Freeport-McMoran Annual Report 2022,Active,Copper
ARIZONA,Pima,Freeport-McMoRan Sierrita Ops.,Freeport-McMoRan Sierrita Ops. ,Arizona,Pima,Sierrita,31.87152,-111.14879,AZ,PIMA,FREEPORT-MCMORAN INC,FREEPORT-MCMORAN SIERRITA INC,31.876444,-111.100472,Copper  And Copper Compounds,250,250,,,,,,,,,,,Copper production,Molybdenum production,,,85.72895793,9.52543977,80.73944186,7.71107029,72.5747792,7.25747792,kt,Freeport-McMoran Annual Report 2022,Active,Copper
ARIZONA,Pima,Freeport-McMoRan Sierrita Ops.,Freeport-McMoRan Sierrita Ops. ,Arizona,Pima,Sierrita,31.87152,-111.14879,AZ,PIMA,FREEPORT-MCMORAN INC,FREEPORT-MCMORAN SIERRITA INC,31.876444,-111.100472,Lead  And Lead Compounds,68,3.4,,,,,,,,,,,Copper production,Molybdenum production,,,85.72895793,9.52543977,80.73944186,7.71107029,72.5747792,7.25747792,kt,Freeport-McMoran Annual Report 2022,Active,Copper
ARIZONA,Pima,Freeport-McMoRan Sierrita Ops.,Freeport-McMoRan Sierrita Ops. ,Arizona,Pima,Sierrita,31.87152,-111.14879,AZ,PIMA,FREEPORT-MCMORAN INC,FREEPORT-MCMORAN SIERRITA INC,31.876444,-111.100472,Ammonia,1900,2000,,,,,,,,,,,Copper production,Molybdenum production,,,85.72895793,9.52543977,80.73944186,7.71107029,72.5747792,7.25747792,kt,Freeport-McMoran Annual Report 2022,Active,Copper
ARIZONA,Pima,Freeport-McMoRan Sierrita Ops.,Freeport-McMoRan Sierrita Ops. ,Arizona,Pima,Sierrita,31.87152,-111.14879,AZ,PIMA,FREEPORT-MCMORAN INC,FREEPORT-MCMORAN SIERRITA INC,31.876444,-111.100472,Mercury compounds,0.1,,,,,,,,,,,,Copper production,Molybdenum production,,,85.72895793,9.52543977,80.73944186,7.71107029,72.5747792,7.25747792,kt,Freeport-McMoran Annual Report 2022,Active,Copper
ARIZONA,Pima,Freeport-McMoRan Sierrita Ops.,Freeport-McMoRan Sierrita Ops. ,Arizona,Pima,Sierrita,31.87152,-111.14879,AZ,PIMA,FREEPORT-MCMORAN INC,FREEPORT-MCMORAN SIERRITA INC,31.876444,-111.100472,Chlorine,,750,,,,,,,,,,,Copper production,Molybdenum production,,,85.72895793,9.52543977,80.73944186,7.71107029,72.5747792,7.25747792,kt,Freeport-McMoran Annual Report 2022,Active,Copper
ARIZONA,Pima,Freeport-McMoRan Sierrita Ops.,Freeport-McMoRan Sierrita Ops. ,Arizona,Pima,Sierrita,31.87152,-111.14879,AZ,PIMA,FREEPORT-MCMORAN INC,FREEPORT-MCMORAN SIERRITA INC,31.876444,-111.100472,Molybdenum trioxide,,13000,,,,,,,,,,,Copper production,Molybdenum production,,,85.72895793,9.52543977,80.73944186,7.71107029,72.5747792,7.25747792,kt,Freeport-McMoran Annual Report 2022,Active,Copper
ARIZONA,Gila,Asarco LLC,Hayden Concentrator,Arizona,Gila,Hayden Copper Concentrator,33.00539,-110.78259,AZ,GILA,AMERICAS MINING CORP,ASARCO LLC RAY COMPLEX/ HAYDEN SMELTER & CONCENTRATOR,33.003378,-110.77632,Lead  And Lead Compounds,5,1,0.626974328,,,,,,,,,,Producción de cátodos ESDE,Cobre contenido en el concentrado,11,36.8,11,39.2,11.4,37.9,,,kt,Grupo México Reporte Anual 2022,Active,Copper
ARIZONA,Gila,Asarco LLC,Hayden Concentrator,Arizona,Gila,Hayden Copper Concentrator,33.00539,-110.78259,AZ,GILA,AMERICAS MINING CORP,ASARCO LLC RAY COMPLEX/ HAYDEN SMELTER & CONCENTRATOR,33.003378,-110.77632,Manganese  And Manganese Compounds,0.8,,0.626974328,,,,,,,,,,Producción de cátodos ESDE,Cobre contenido en el concentrado,11,36.8,11,39.2,11.4,37.9,,,kt,Grupo México Reporte Anual 2022,Active,Copper
ARIZONA,Gila,Asarco LLC,Hayden Concentrator,Arizona,Gila,Hayden Copper Concentrator,33.00539,-110.78259,AZ,GILA,AMERICAS MINING CORP,ASARCO LLC RAY COMPLEX/ HAYDEN SMELTER & CONCENTRATOR,33.003378,-110.77632,Chromium  and Chromium Compounds(except for chromite ore mined in the Transvaal Region),0.4,,0.626974328,,,,,,,,,,Producción de cátodos ESDE,Cobre contenido en el concentrado,11,36.8,11,39.2,11.4,37.9,,,kt,Grupo México Reporte Anual 2022,Active,Copper
ARIZONA,Gila,Asarco LLC,Hayden Concentrator,Arizona,Gila,Hayden Copper Concentrator,33.00539,-110.78259,AZ,GILA,AMERICAS MINING CORP,ASARCO LLC RAY COMPLEX/ HAYDEN SMELTER & CONCENTRATOR,33.003378,-110.77632,Arsenic  And Arsenic Compounds,2,,0.626974328,,,,,,,,,,Producción de cátodos ESDE,Cobre contenido en el concentrado,11,36.8,11,39.2,11.4,37.9,,,kt,Grupo México Reporte Anual 2022,Active,Copper
ARIZONA,Gila,Asarco LLC,Hayden Concentrator,Arizona,Gila,Hayden Copper Concentrator,33.00539,-110.78259,AZ,GILA,AMERICAS MINING CORP,ASARCO LLC RAY COMPLEX/ HAYDEN SMELTER & CONCENTRATOR,33.003378,-110.77632,Zinc compounds,19.6,,0.626974328,,,,,,,,,,Producción de cátodos ESDE,Cobre contenido en el concentrado,11,36.8,11,39.2,11.4,37.9,,,kt,Grupo México Reporte Anual 2022,Active,Copper
ARIZONA,Gila,Asarco LLC,Hayden Concentrator,Arizona,Gila,Hayden Copper Concentrator,33.00539,-110.78259,AZ,GILA,AMERICAS MINING CORP,ASARCO LLC RAY COMPLEX/ HAYDEN SMELTER & CONCENTRATOR,33.003378,-110.77632,Copper  And Copper Compounds,122,13,0.626974328,,,,,,,,,,Producción de cátodos ESDE,Cobre contenido en el concentrado,11,36.8,11,39.2,11.4,37.9,,,kt,Grupo México Reporte Anual 2022,Active,Copper
UTAH,Salt Lake,Kennecott Utah Copper LLC,Kennecott Keystone Underground,Utah,Summit,Keystone Mine,40.59994,-111.51745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Active,Copper
UTAH,San Juan,Lisbon Valley Mining Co LLC,Lisbon Valley Mining Co,Utah,San Juan,Lisbon Valley Copper,38.19719,-109.20849,UT,UTAH,NA,LISBON VALLEY MINING CO LLC,38.265674,-109.290161,Lead  And Lead Compounds,,2.46,,,,,,,,,,,,,,,,,,,,,,,Active,Copper
UTAH,San Juan,Lisbon Valley Mining Co LLC,Lisbon Valley Mining Co,Utah,San Juan,Lisbon Valley Copper,38.19719,-109.20849,UT,UTAH,NA,LISBON VALLEY MINING CO LLC,38.265674,-109.290161,Copper  And Copper Compounds,,,,,,,,,,,,,,,,,,,,,,,,,Active,Copper
UTAH,San Juan,Lisbon Valley Mining Co LLC,Lisbon Valley Mining Co,Utah,San Juan,Lisbon Valley Copper,38.19719,-109.20849,UT,UTAH,NA,LISBON VALLEY MINING CO LLC,38.265674,-109.290161,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",66701,34,,,,,,,,,,,,,,,,,,,,,,,Active,Copper
ARIZONA,Mohave,"Origin Mining Company, LLC.",Mineral Park ,Arizona,Mohave,Mineral Park,35.36422,-114.15026,AZ,MOHAVE,NA,MINERAL PARK MINE,35,-114,Cobalt compounds,,,,,,,,,,,,,,,,,,,,,,,,,In Construction,Copper
ARIZONA,Mohave,"Origin Mining Company, LLC.",Mineral Park ,Arizona,Mohave,Mineral Park,35.36422,-114.15026,AZ,MOHAVE,NA,MINERAL PARK MINE,35,-114,Copper  And Copper Compounds,,1,,,,,,,,,,,,,,,,,,,,,,,In Construction,Copper
ARIZONA,Pima,"ASARCO LLC, a Delaware Limited Liability Company",MISSION/SAN XAVIER/EISENHOWER,Arizona,Pima,Mission Mine,31.99234,-111.0643,AZ,PIMA,AMERICAS MINING CORP,ASARCO LLC MISSION COMPLEX,31.998092,-111.052412,Ammonia,530,,1.291830594,Arizona,AZ - Pima,Mission Complex,32.000005,-111.055231,PM10 Primary (Filt + Cond),1051.443913,CAP,1.206999686,Cobre contenido en el concentrado,,42.8,,54.9,,57.8,,,,kt,Grupo México Reporte Anual 2022,Active,Copper
ARIZONA,Pima,"ASARCO LLC, a Delaware Limited Liability Company",MISSION/SAN XAVIER/EISENHOWER,Arizona,Pima,Mission Mine,31.99234,-111.0643,AZ,PIMA,AMERICAS MINING CORP,ASARCO LLC MISSION COMPLEX,31.998092,-111.052412,Nitrate compounds (water dissociable; reportable only when in aqueous solution),,,1.291830594,Arizona,AZ - Pima,Mission Complex,32.000005,-111.055231,PM2.5 Primary (Filt + Cond),153.9130785,CAP,1.206999686,Cobre contenido en el concentrado,,42.8,,54.9,,57.8,,,,kt,Grupo México Reporte Anual 2022,Active,Copper
ARIZONA,Pima,"ASARCO LLC, a Delaware Limited Liability Company",MISSION/SAN XAVIER/EISENHOWER,Arizona,Pima,Mission Mine,31.99234,-111.0643,AZ,PIMA,AMERICAS MINING CORP,ASARCO LLC MISSION COMPLEX,31.998092,-111.052412,Nickel,0.059,,1.291830594,Arizona,AZ - Pima,Mission Complex,32.000005,-111.055231,Carbon Monoxide,141.961365,CAP,1.206999686,Cobre contenido en el concentrado,,42.8,,54.9,,57.8,,,,kt,Grupo México Reporte Anual 2022,Active,Copper
ARIZONA,Pima,"ASARCO LLC, a Delaware Limited Liability Company",MISSION/SAN XAVIER/EISENHOWER,Arizona,Pima,Mission Mine,31.99234,-111.0643,AZ,PIMA,AMERICAS MINING CORP,ASARCO LLC MISSION COMPLEX,31.998092,-111.052412,Copper  And Copper Compounds,,7.2432,1.291830594,Arizona,AZ - Pima,Mission Complex,32.000005,-111.055231,Nitrogen Oxides,35.419008,CAP,1.206999686,Cobre contenido en el concentrado,,42.8,,54.9,,57.8,,,,kt,Grupo México Reporte Anual 2022,Active,Copper
ARIZONA,Pima,"ASARCO LLC, a Delaware Limited Liability Company",MISSION/SAN XAVIER/EISENHOWER,Arizona,Pima,Mission Mine,31.99234,-111.0643,AZ,PIMA,AMERICAS MINING CORP,ASARCO LLC MISSION COMPLEX,31.998092,-111.052412,Manganese,4.506,0.06,1.291830594,Arizona,AZ - Pima,Mission Complex,32.000005,-111.055231,Carbon Dioxide,25.588672,GHG,1.206999686,Cobre contenido en el concentrado,,42.8,,54.9,,57.8,,,,kt,Grupo México Reporte Anual 2022,Active,Copper
ARIZONA,Pima,"ASARCO LLC, a Delaware Limited Liability Company",MISSION/SAN XAVIER/EISENHOWER,Arizona,Pima,Mission Mine,31.99234,-111.0643,AZ,PIMA,AMERICAS MINING CORP,ASARCO LLC MISSION COMPLEX,31.998092,-111.052412,Chromium,0.151568,,1.291830594,Arizona,AZ - Pima,Mission Complex,32.000005,-111.055231,Sulfur Dioxide,4.19397,CAP,1.206999686,Cobre contenido en el concentrado,,42.8,,54.9,,57.8,,,,kt,Grupo México Reporte Anual 2022,Active,Copper
ARIZONA,Pima,"ASARCO LLC, a Delaware Limited Liability Company",MISSION/SAN XAVIER/EISENHOWER,Arizona,Pima,Mission Mine,31.99234,-111.0643,AZ,PIMA,AMERICAS MINING CORP,ASARCO LLC MISSION COMPLEX,31.998092,-111.052412,Mercury  And Mercury Compounds,0.002872,0.006402,1.291830594,Arizona,AZ - Pima,Mission Complex,32.000005,-111.055231,Volatile Organic Compounds,1.377532,CAP,1.206999686,Cobre contenido en el concentrado,,42.8,,54.9,,57.8,,,,kt,Grupo México Reporte Anual 2022,Active,Copper
ARIZONA,Pima,"ASARCO LLC, a Delaware Limited Liability Company",MISSION/SAN XAVIER/EISENHOWER,Arizona,Pima,Mission Mine,31.99234,-111.0643,AZ,PIMA,AMERICAS MINING CORP,ASARCO LLC MISSION COMPLEX,31.998092,-111.052412,Lead  And Lead Compounds,9.388141,2.926558,1.291830594,Arizona,AZ - Pima,Mission Complex,32.000005,-111.055231,Toluene,0.163027,HAP,1.206999686,Cobre contenido en el concentrado,,42.8,,54.9,,57.8,,,,kt,Grupo México Reporte Anual 2022,Active,Copper
ARIZONA,Pima,"ASARCO LLC, a Delaware Limited Liability Company",MISSION/SAN XAVIER/EISENHOWER,Arizona,Pima,Mission Mine,31.99234,-111.0643,,,,,,,,,,,Arizona,AZ - Pima,Mission Complex,32.000005,-111.055231,Xylenes (Mixed Isomers),0.163017,HAP,1.206999686,Cobre contenido en el concentrado,,42.8,,54.9,,57.8,,,,kt,Grupo México Reporte Anual 2022,Active,Copper
ARIZONA,Pima,"ASARCO LLC, a Delaware Limited Liability Company",MISSION/SAN XAVIER/EISENHOWER,Arizona,Pima,Mission Mine,31.99234,-111.0643,,,,,,,,,,,Arizona,AZ - Pima,Mission Complex,32.000005,-111.055231,Carbon Disulfide,0.15,HAP,1.206999686,Cobre contenido en el concentrado,,42.8,,54.9,,57.8,,,,kt,Grupo México Reporte Anual 2022,Active,Copper
ARIZONA,Pima,"ASARCO LLC, a Delaware Limited Liability Company",MISSION/SAN XAVIER/EISENHOWER,Arizona,Pima,Mission Mine,31.99234,-111.0643,,,,,,,,,,,Arizona,AZ - Pima,Mission Complex,32.000005,-111.055231,Hexane,0.058,HAP,1.206999686,Cobre contenido en el concentrado,,42.8,,54.9,,57.8,,,,kt,Grupo México Reporte Anual 2022,Active,Copper
ARIZONA,Pima,"ASARCO LLC, a Delaware Limited Liability Company",MISSION/SAN XAVIER/EISENHOWER,Arizona,Pima,Mission Mine,31.99234,-111.0643,,,,,,,,,,,Arizona,AZ - Pima,Mission Complex,32.000005,-111.055231,Benzene,0.057064,HAP,1.206999686,Cobre contenido en el concentrado,,42.8,,54.9,,57.8,,,,kt,Grupo México Reporte Anual 2022,Active,Copper
ARIZONA,Pima,"ASARCO LLC, a Delaware Limited Liability Company",MISSION/SAN XAVIER/EISENHOWER,Arizona,Pima,Mission Mine,31.99234,-111.0643,,,,,,,,,,,Arizona,AZ - Pima,Mission Complex,32.000005,-111.055231,Ethylbenzene,0.037,HAP,1.206999686,Cobre contenido en el concentrado,,42.8,,54.9,,57.8,,,,kt,Grupo México Reporte Anual 2022,Active,Copper
ARIZONA,Pima,"ASARCO LLC, a Delaware Limited Liability Company",MISSION/SAN XAVIER/EISENHOWER,Arizona,Pima,Mission Mine,31.99234,-111.0643,,,,,,,,,,,Arizona,AZ - Pima,Mission Complex,32.000005,-111.055231,Manganese Compounds,0.027597,HAP,1.206999686,Cobre contenido en el concentrado,,42.8,,54.9,,57.8,,,,kt,Grupo México Reporte Anual 2022,Active,Copper
ARIZONA,Pima,"ASARCO LLC, a Delaware Limited Liability Company",MISSION/SAN XAVIER/EISENHOWER,Arizona,Pima,Mission Mine,31.99234,-111.0643,,,,,,,,,,,Arizona,AZ - Pima,Mission Complex,32.000005,-111.055231,Naphthalene,0.021005,HAP,1.206999686,Cobre contenido en el concentrado,,42.8,,54.9,,57.8,,,,kt,Grupo México Reporte Anual 2022,Active,Copper
ARIZONA,Pima,"ASARCO LLC, a Delaware Limited Liability Company",MISSION/SAN XAVIER/EISENHOWER,Arizona,Pima,Mission Mine,31.99234,-111.0643,,,,,,,,,,,Arizona,AZ - Pima,Mission Complex,32.000005,-111.055231,Methane,0.010764,GHG,1.206999686,Cobre contenido en el concentrado,,42.8,,54.9,,57.8,,,,kt,Grupo México Reporte Anual 2022,Active,Copper
ARIZONA,Pima,"ASARCO LLC, a Delaware Limited Liability Company",MISSION/SAN XAVIER/EISENHOWER,Arizona,Pima,Mission Mine,31.99234,-111.0643,,,,,,,,,,,Arizona,AZ - Pima,Mission Complex,32.000005,-111.055231,Chromium Compounds,0.000717,HAP,1.206999686,Cobre contenido en el concentrado,,42.8,,54.9,,57.8,,,,kt,Grupo México Reporte Anual 2022,Active,Copper
ARIZONA,Pima,"ASARCO LLC, a Delaware Limited Liability Company",MISSION/SAN XAVIER/EISENHOWER,Arizona,Pima,Mission Mine,31.99234,-111.0643,,,,,,,,,,,Arizona,AZ - Pima,Mission Complex,32.000005,-111.055231,Lead Compounds,0.000717,CAP/HAP,1.206999686,Cobre contenido en el concentrado,,42.8,,54.9,,57.8,,,,kt,Grupo México Reporte Anual 2022,Active,Copper
ARIZONA,Pima,"ASARCO LLC, a Delaware Limited Liability Company",MISSION/SAN XAVIER/EISENHOWER,Arizona,Pima,Mission Mine,31.99234,-111.0643,,,,,,,,,,,Arizona,AZ - Pima,Mission Complex,32.000005,-111.055231,Arsenic Compounds,0.000361,HAP,1.206999686,Cobre contenido en el concentrado,,42.8,,54.9,,57.8,,,,kt,Grupo México Reporte Anual 2022,Active,Copper
ARIZONA,Pima,"ASARCO LLC, a Delaware Limited Liability Company",MISSION/SAN XAVIER/EISENHOWER,Arizona,Pima,Mission Mine,31.99234,-111.0643,,,,,,,,,,,Arizona,AZ - Pima,Mission Complex,32.000005,-111.055231,Cobalt Compounds,0.000288,HAP,1.206999686,Cobre contenido en el concentrado,,42.8,,54.9,,57.8,,,,kt,Grupo México Reporte Anual 2022,Active,Copper
ARIZONA,Pima,"ASARCO LLC, a Delaware Limited Liability Company",MISSION/SAN XAVIER/EISENHOWER,Arizona,Pima,Mission Mine,31.99234,-111.0643,,,,,,,,,,,Arizona,AZ - Pima,Mission Complex,32.000005,-111.055231,Formaldehyde,0.000235,HAP,1.206999686,Cobre contenido en el concentrado,,42.8,,54.9,,57.8,,,,kt,Grupo México Reporte Anual 2022,Active,Copper
ARIZONA,Pima,"ASARCO LLC, a Delaware Limited Liability Company",MISSION/SAN XAVIER/EISENHOWER,Arizona,Pima,Mission Mine,31.99234,-111.0643,,,,,,,,,,,Arizona,AZ - Pima,Mission Complex,32.000005,-111.055231,Antimony Compounds,0.000138,HAP,1.206999686,Cobre contenido en el concentrado,,42.8,,54.9,,57.8,,,,kt,Grupo México Reporte Anual 2022,Active,Copper
ARIZONA,Pima,"ASARCO LLC, a Delaware Limited Liability Company",MISSION/SAN XAVIER/EISENHOWER,Arizona,Pima,Mission Mine,31.99234,-111.0643,,,,,,,,,,,Arizona,AZ - Pima,Mission Complex,32.000005,-111.055231,Cadmium Compounds,0.000092,HAP,1.206999686,Cobre contenido en el concentrado,,42.8,,54.9,,57.8,,,,kt,Grupo México Reporte Anual 2022,Active,Copper
ARIZONA,Pima,"ASARCO LLC, a Delaware Limited Liability Company",MISSION/SAN XAVIER/EISENHOWER,Arizona,Pima,Mission Mine,31.99234,-111.0643,,,,,,,,,,,Arizona,AZ - Pima,Mission Complex,32.000005,-111.055231,Nitrous Oxide,0.000083,GHG,1.206999686,Cobre contenido en el concentrado,,42.8,,54.9,,57.8,,,,kt,Grupo México Reporte Anual 2022,Active,Copper
ARIZONA,Pima,"ASARCO LLC, a Delaware Limited Liability Company",MISSION/SAN XAVIER/EISENHOWER,Arizona,Pima,Mission Mine,31.99234,-111.0643,,,,,,,,,,,Arizona,AZ - Pima,Mission Complex,32.000005,-111.055231,Acetaldehyde,0.000064,HAP,1.206999686,Cobre contenido en el concentrado,,42.8,,54.9,,57.8,,,,kt,Grupo México Reporte Anual 2022,Active,Copper
ARIZONA,Pima,"ASARCO LLC, a Delaware Limited Liability Company",MISSION/SAN XAVIER/EISENHOWER,Arizona,Pima,Mission Mine,31.99234,-111.0643,,,,,,,,,,,Arizona,AZ - Pima,Mission Complex,32.000005,-111.055231,Nickel Compounds,0.000046,HAP,1.206999686,Cobre contenido en el concentrado,,42.8,,54.9,,57.8,,,,kt,Grupo México Reporte Anual 2022,Active,Copper
ARIZONA,Pima,"ASARCO LLC, a Delaware Limited Liability Company",MISSION/SAN XAVIER/EISENHOWER,Arizona,Pima,Mission Mine,31.99234,-111.0643,,,,,,,,,,,Arizona,AZ - Pima,Mission Complex,32.000005,-111.055231,Acrolein,0.000026,HAP,1.206999686,Cobre contenido en el concentrado,,42.8,,54.9,,57.8,,,,kt,Grupo México Reporte Anual 2022,Active,Copper
ARIZONA,Pima,"ASARCO LLC, a Delaware Limited Liability Company",MISSION/SAN XAVIER/EISENHOWER,Arizona,Pima,Mission Mine,31.99234,-111.0643,,,,,,,,,,,Arizona,AZ - Pima,Mission Complex,32.000005,-111.055231,Selenium Compounds,0.000026,HAP,1.206999686,Cobre contenido en el concentrado,,42.8,,54.9,,57.8,,,,kt,Grupo México Reporte Anual 2022,Active,Copper
ARIZONA,Pima,"ASARCO LLC, a Delaware Limited Liability Company",MISSION/SAN XAVIER/EISENHOWER,Arizona,Pima,Mission Mine,31.99234,-111.0643,,,,,,,,,,,Arizona,AZ - Pima,Mission Complex,32.000005,-111.055231,Methanol,0.000025,HAP,1.206999686,Cobre contenido en el concentrado,,42.8,,54.9,,57.8,,,,kt,Grupo México Reporte Anual 2022,Active,Copper
ARIZONA,Pima,"ASARCO LLC, a Delaware Limited Liability Company",MISSION/SAN XAVIER/EISENHOWER,Arizona,Pima,Mission Mine,31.99234,-111.0643,,,,,,,,,,,Arizona,AZ - Pima,Mission Complex,32.000005,-111.055231,"1,3-Butadiene",0.000001,HAP,1.206999686,Cobre contenido en el concentrado,,42.8,,54.9,,57.8,,,,kt,Grupo México Reporte Anual 2022,Active,Copper
ARIZONA,Pima,"ASARCO LLC, a Delaware Limited Liability Company",MISSION/SAN XAVIER/EISENHOWER,Arizona,Pima,Mission Mine,31.99234,-111.0643,,,,,,,,,,,Arizona,AZ - Pima,Mission Complex,32.000005,-111.055231,Polycyclic Organic Matter,0.000001,HAP,1.206999686,Cobre contenido en el concentrado,,42.8,,54.9,,57.8,,,,kt,Grupo México Reporte Anual 2022,Active,Copper
ARIZONA,Pima,"ASARCO LLC, a Delaware Limited Liability Company",MISSION/SAN XAVIER/EISENHOWER,Arizona,Pima,San Xavier Mine,31.97322,-111.09379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Active,Copper
MINNESOTA,St Louis,NewRange Copper Nickel,Northmet,Minnessota,Lake,NorthMet Project,47.6,-91.96667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northmet Project Technical Report 2018,Permits Issued,Copper
UTAH,Beaver,"Milford Mining Company Utah, LLC",OK and Hidden Treasure,Utah,Beaver,Hidden Treasure Mine,38.45496,-113.07691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inactive,Copper
ARIZONA,Gila,Pinto Valley Mining Corp.,Pinto Valley Mine,Arizona,Gila,Pinto Valley,33.41228,-110.9646,AZ,GILA,,PINTO VALLEY MINE,33.417445,-110.98421,Nickel,,,1.911836375,Arizona,AZ - Gila,BHP COPPER- PINTO VALLEY OPS-PV UNIT,33.417445,-110.98421,Ammonia,0.5205,CAP,1.911836375,Copper production (contained metal in concentrate and cathode),,,,16.51529819,,53.96297707,,53.35561689,,kt,Capstone Mining Pinto Valley Mine Technical Report 2021,Active,Copper
ARIZONA,Gila,Pinto Valley Mining Corp.,Pinto Valley Mine,Arizona,Gila,Pinto Valley,33.41228,-110.9646,AZ,GILA,,PINTO VALLEY MINE,33.417445,-110.98421,Manganese,,,1.911836375,Arizona,AZ - Gila,BHP COPPER- PINTO VALLEY OPS-PV UNIT,33.417445,-110.98421,Lead Compounds,0.4535,CAP/HAP,1.911836375,Copper production (contained metal in concentrate and cathode),,,,16.51529819,,53.96297707,,53.35561689,,kt,Capstone Mining Pinto Valley Mine Technical Report 2021,Active,Copper
ARIZONA,Gila,Pinto Valley Mining Corp.,Pinto Valley Mine,Arizona,Gila,Pinto Valley,33.41228,-110.9646,AZ,GILA,,PINTO VALLEY MINE,33.417445,-110.98421,Chromium,,,1.911836375,,,,,,,,,,Copper production (contained metal in concentrate and cathode),,,,16.51529819,,53.96297707,,53.35561689,,kt,Capstone Mining Pinto Valley Mine Technical Report 2021,Active,Copper
ARIZONA,Gila,Pinto Valley Mining Corp.,Pinto Valley Mine,Arizona,Gila,Pinto Valley,33.41228,-110.9646,AZ,GILA,,PINTO VALLEY MINE,33.417445,-110.98421,Nitrate compounds (water dissociable; reportable only when in aqueous solution),,,1.911836375,,,,,,,,,,Copper production (contained metal in concentrate and cathode),,,,16.51529819,,53.96297707,,53.35561689,,kt,Capstone Mining Pinto Valley Mine Technical Report 2021,Active,Copper
